daynum,depth_calculated,year4,sample_time,wtaer_temp,pH,chlorophylla,opt_do2,opt_dosat_raw
120,13,2012,NA,8.265000104904175,9.417500138282776,8.768749833106995,10.60374999046325,96.13750171661377
120,14,2012,NA,8.054285730634415,9.315714291163854,9.831999969482425,10.282857213701515,92.74285779680524
120,15,2012,NA,7.972857134682794,9.235714367457799,7.460000038146973,10.097142900739401,90.87142835344586
120,16,2012,NA,7.918571335928782,9.169999940054758,6.511428560529436,9.907142775399343,89.02857208251953
120,17,2012,NA,7.909999915531705,9.51428576878139,6.472857066563199,9.871428625924247,88.71428571428571
120,18,2012,NA,7.851428644997731,9.527142660958425,5.904285635266985,9.472857202802388,85.01428658621651
121,1,2012,NA,9.916008300140126,9.562689075950816,2.6125316458915355,10.922352870973215,103.01638601607632
121,2,2012,NA,9.609999792916435,9.591428756713867,2.3314285618918302,10.944285529000414,102.5
121,3,2012,NA,9.454285621643068,9.601428849356518,2.3342857360839857,11.002857208251957,102.628569466727
121,4,2012,NA,9.382857186453682,9.59571443285261,3.0228571210588715,10.969999994550415,102.17142813546315
121,5,2012,NA,9.312857082911899,9.594285828726633,3.9457142693655842,10.954285621643072,101.85714176722928
121,6,2012,NA,9.202499747276308,9.53499984741211,4.731250047683716,10.846250057220475,100.57499885559075
121,7,2012,NA,9.239999907357351,9.558571679251534,4.548571382250104,10.819999967302614,100.414287022182
121,8,2012,NA,9.078571592058454,9.5600004196167,5.774285725184849,10.8742858341762,100.52857208251957
121,9,2012,NA,8.907142639160154,9.54714298248291,6.625714233943395,10.858571461268843,99.97142791748047
121,10,2012,NA,8.79250013828278,9.53000020980835,7.225000083446503,10.773750066757213,98.9375
121,11,2012,NA,8.75428581237793,9.489999771118164,7.557142870766776,10.719999858311228,98.32857077462333
121,12,2012,NA,8.51857158115932,9.421428544180733,8.40285723549979,10.541428838457401,96.15714263916016
121,13,2012,NA,8.485714231218612,9.36714267730713,8.48000008719308,10.4928571156093,95.62857382638113
121,14,2012,NA,8.298571450369696,9.329999923706055,9.039999961853027,10.391428538731157,94.27142660958427
121,15,2012,NA,8.075000047683714,9.313750267028809,7.122500002384186,10.097499966621399,91.13750171661377
121,16,2012,NA,8.037142753601074,9.21714278629848,7.632857254573277,10.008571488516667,90.21428462437221
121,17,2012,NA,8.031428337097166,9.574285643441337,7.0585713386535645,9.948571205139162,89.67142704554966
121,18,2012,NA,7.974285670689175,9.6385714667184,6.428333282470703,9.74142851148333,87.7000002179827
122,1,2012,NA,10.23802521649529,9.65873944659193,1.1269327707651282,10.957268839122865,104.13445381356888
122,2,2012,NA,9.751428740365164,9.678571701049805,1.2642857347215928,10.964285714285714,103.02857099260599
122,3,2012,NA,9.672500014305117,9.648749828338625,1.6087499856948826,10.94374990463255,102.62499904632563
122,4,2012,NA,9.50571428026472,9.704285485403881,1.781428592545647,10.9657141821725,102.428572518485
122,5,2012,NA,9.388571602957587,9.701428413391117,1.7471428598676413,10.961428642272956,102.057141985212
122,6,2012,NA,9.337142944335936,9.68999971662249,2.338571446282523,10.9457141331264,101.82857077462329
122,7,2012,NA,9.277142797197612,9.695714133126398,2.937142814908707,10.945714133126385,101.68571363176615
122,8,2012,NA,9.10249996185303,9.638749837875366,4.171250045299531,10.919999957084638,101.01250267028823
122,9,2012,NA,9.017142840794154,9.675714492797853,5.051428522382464,10.9457139968872,101.02857208251957
122,10,2012,NA,8.875714302062987,9.634285518101283,5.700000013623917,10.8457144328526,99.78571537562779
122,11,2012,NA,8.795714242117745,9.5971429007394,6.084285599844797,10.794285774230971,99.08571406773159
122,12,2012,NA,8.685714040483747,9.562857355390275,7.218571390424456,10.764285632542185,98.57142966134207
122,13,2012,NA,8.353750109672548,9.5,8.308750092983246,10.378750085830688,94.29999923706055
122,14,2012,NA,8.244285583496092,9.400000027247836,9.15833346048991,10.264285768781386,92.98571450369698
122,15,2012,NA,8.121428489685057,9.329999923706055,7.118571485791889,10.010000092642642,90.45714351109096
122,16,2012,NA,8.102857317243307,9.275714329310825,6.612857137407574,9.931428500584195,89.67142704554968
122,17,2012,NA,8.043750166893004,9.636249899864199,5.622500002384185,9.692500233650206,87.37499904632568
122,18,2012,NA,7.978333234786988,9.675000190734865,5.580000003178917,9.108333587646483,82
123,1,2012,NA,11.346764700753345,9.71495803063657,1.0277731105560015,10.801218645913268,105.33949597142325
123,2,2012,NA,10.60599994659424,9.749999904632567,2.148999977111818,10.79100008010864,103.4400001525879
123,3,2012,NA,10.2600001335144,9.772000312805176,2.740000009536744,10.88299999237059,103.4699996948242
123,4,2012,NA,10.1700000762939,9.77000045776367,2.92000007629395,10.9099998474121,103.5
123,5,2012,NA,9.742857115609306,9.780000005449565,2.662000012397766,10.954285757882257,102.88571384974885
123,6,2012,NA,9.41124999523163,9.734999895095825,3.850000023841856,11.0074999332428,102.58750057220462
123,7,2012,NA,9.354285785130095,9.807143211364744,4.160000017711093,11.0285714013236,102.628569466727
123,8,2012,NA,9.332857131958008,9.794285774230957,4.805714334760395,10.964285714285728,101.985714503697
123,9,2012,NA,9.154285567147388,9.794285774230957,5.37999997820173,11.004285812377928,101.942858014788
123,10,2012,NA,8.889091144908557,9.736363671042703,6.701818206093529,10.798181793906481,99.36363567005498
123,11,2012,NA,8.799999952316282,9.71999979019165,7.345000147819517,10.805000066757199,99.25000190734863
123,12,2012,NA,8.699999945504324,9.652856963021412,7.8814286504473,10.709999901907786,98.14285823277065
123,13,2012,NA,8.50571428026472,9.59142862047468,8.592857088361468,10.4928571156093,95.7000002179827
123,14,2012,NA,8.371428489685057,9.524285861424037,8.192857129233225,10.302857126508442,93.65714263916016
123,15,2012,NA,8.322500228881838,9.514999866485596,8.001250088214874,10.129999876022328,91.96249961853027
123,16,2012,NA,8.229999678475517,9.430000032697407,6.9614285741533575,9.98999977111817,90.47142900739398
123,17,2012,NA,8.181428773062569,9.75857162475586,6.765714304787772,9.851428576878138,89.11428506033761
123,18,2012,NA,8.102857317243307,9.802857398986815,5.5542857987540115,9.594285692487444,86.64285714285714
124,1,2012,NA,12.625336146154325,9.767437033292625,1.1989075616628184,10.629831955212506,106.73949528541883
124,2,2012,NA,11.355000019073486,9.796249985694885,1.7025000005960462,10.758749961853013,104.96250057220462
124,3,2012,NA,10.740000043596543,9.751428740365162,2.4200000081743513,10.840000152587885,104.22857012067514
124,4,2012,NA,10.542857306344157,9.819999967302595,2.5357142857142856,10.905714171273372,104.38571384974885
124,5,2012,NA,10.13285718645366,9.83428573608398,2.8885714326586043,10.929999896458229,103.64285714285714
124,6,2012,NA,9.768571581159321,9.832857131958008,3.489999975476944,10.907142911638557,102.5
124,7,2012,NA,9.617142949785505,9.82999992370605,3.9157142639160156,10.935714176722943,102.40000043596542
124,8,2012,NA,9.388750076293947,9.790000081062315,4.748750030994416,10.9449999332428,101.92499923706052
124,9,2012,NA,9.202857153756277,9.832857131958004,5.480000019073487,10.982857022966643,101.84285845075343
124,10,2012,NA,9.045714378356932,9.81714289528983,6.715714386531285,10.948571341378342,101.12857055664057
124,11,2012,NA,8.914285659790037,9.757142748151505,7.292857170104979,10.748571395874029,98.97142900739397
124,12,2012,NA,8.8371429443359375,9.712857110159739,7.562857151031496,10.697142601013171,98.32857186453683
124,13,2012,NA,8.68749988079071,9.68875014781952,8.399999916553497,10.536250114440913,96.49999904632568
124,14,2012,NA,8.62428569793701,9.62999997820173,9.182857377188546,10.489999907357356,95.92857251848493
124,15,2012,NA,8.525714465550013,9.57714298793248,7.754285676138742,10.274285861424056,93.72857012067523
124,16,2012,NA,8.357143129621235,9.847142900739398,6.792857101985384,9.959999901907786,90.4857155936105
124,17,2012,NA,8.344285964965822,9.898571423121862,7.219999994550433,9.941428456987655,90.3000008719308
124,18,2012,NA,8.277142933436803,9.897142546517506,6.322857175554549,9.764285905020577,88.54285757882255
125,1,2012,NA,13.368823528289795,9.816848686763219,1.1761764703678483,10.394075606049613,106.12268935131428
125,2,2012,NA,12.244285583496087,9.86285700116839,0.977142861911229,10.561428615025129,105.14285605294357
125,3,2012,NA,11.637142862592443,9.881428446088517,1.0871428932462415,10.685714312962114,104.90000043596542
125,4,2012,NA,10.954285757882257,9.888571602957589,1.3685714347021913,10.815714427403028,104.52857099260599
125,5,2012,NA,10.545714378356928,9.901428495134622,1.9014285632542185,10.877142906188972,104.12857055664057
125,6,2012,NA,10.116249918937674,9.864999890327457,2.26124994456768,10.84249997138975,102.55000114440924
125,7,2012,NA,9.75,9.951428413391117,2.703999996185304,11.044285774230943,103.75714329310829
125,8,2012,NA,9.62000002179827,9.955714225769045,3.394285746983117,10.998571395874029,103.01428658621657
125,9,2012,NA,9.291428565979004,9.932857104710168,4.502857072012764,10.981428418840686,102.05714307512557
125,10,2012,NA,9.05375015735626,9.888749957084654,6.366249978542329,10.861249923706064,100.37499904632561
125,11,2012,NA,9.03428568158831,9.87999997820173,6.389999934605188,10.919999940054758,100.87142944335943
125,12,2012,NA,8.952857017517092,9.858571461268838,7.268571308680943,10.8814285823277,100.31428636823385
125,13,2012,NA,8.752857208251953,9.775714329310825,8.252857140132356,10.595714296613442,97.21428571428571
125,14,2012,NA,8.64000034332275,9.697142737252372,9.351428713117329,10.417142868042,95.37142726353237
125,15,2012,NA,8.424999713897705,9.631250023841858,6.753750026226044,9.9775002002716,90.78749942779541
125,16,2012,NA,8.317142895289829,9.848571368626185,5.372857093811036,9.682857104710168,87.88571384974888
125,17,2012,NA,8.288571357727053,9.892857006617954,5.458571434020994,9.610000201634,87.15714263916016
125,18,2012,NA,8.261428833007816,9.902856963021414,5.509999956403458,9.492857115609306,86.04285757882255
126,1,2012,NA,13.073025206557846,9.879663864103687,2.0296186456235783,10.313361428364992,104.60210046848327
126,2,2012,NA,12.46714292253767,9.902856826782225,1.791428583008903,10.468571390424442,104.72857230050228
126,3,2012,NA,11.836250185966488,9.871250033378605,2.0437500029802327,10.581250071525563,104.36250019073488
126,4,2012,NA,11.142857006617943,9.968571662902834,2.5442857401711603,10.882857186453672,105.65714263916014
126,5,2012,NA,10.7985714503697,10.005714416503887,2.7299999509538915,10.998571532113214,105.88571493966244
126,6,2012,NA,10.202857153756272,10.012857164655404,3.42999996457781,10.917142868041985,103.64285714285714
126,7,2012,NA,9.920000076293947,10.017143113272542,4.2328570910862515,11.048571450369685,104.2285723005023
126,8,2012,NA,9.568749904632567,9.967499852180486,4.901250064373017,11.02874994277955,103.18749809265125
126,9,2012,NA,9.534285817827497,10.028571265084414,5.049999986376083,11.065714291163857,103.41428593226843
126,10,2012,NA,9.372857093811035,10.004285812377923,5.541428565979004,10.955714089529858,102.028570992606
126,11,2012,NA,9.074285915919715,9.964285578046528,7.117142813546317,10.864285741533557,100.42857033865788
126,12,2012,NA,8.870000158037458,9.857142857142858,8.144285746983119,10.56142847878593,97.15714372907365
126,13,2012,NA,8.726249933242798,9.788750052452087,8.801249980926515,10.359999895095829,94.9375
126,14,2012,NA,8.551428522382462,9.67857142857143,8.094285896846227,10.050000054495671,91.74285670689174
126,15,2012,NA,8.518571581159318,9.628571374075753,7.338571412222726,10.001428604125966,91.24285670689174
126,16,2012,NA,8.434285708836146,9.922857012067523,6.240000043596539,9.804285866873602,89.25714329310826
126,17,2012,NA,8.374285561697823,9.95428548540388,5.7228571346827914,9.607142857142858,87.31428527832031
126,18,2012,NA,8.33571434020996,9.947142737252374,5.757142952510288,9.361428669520786,84.97142791748047
127,1,2012,NA,12.065252159823888,9.912857075699238,3.1211016935817266,10.36155465871346,102.73277282714842
127,2,2012,NA,12.031428337097172,9.94428539276123,3.1228571278708315,10.469999994550442,103.72857012067514
127,3,2012,NA,11.984285490853457,9.952857017517093,3.2228571006229956,10.475714274815143,103.68571363176613
127,4,2012,NA,11.294285774230943,9.981428282601494,3.5171428748539513,10.7071429661342,104.28571319580071
127,5,2012,NA,11.099999972752187,10.008571624755858,3.5485714503697,10.838571275983528,105.12857273646772
127,6,2012,NA,10.48624992370605,9.968750357627886,3.986250013113025,10.853750109672525,103.77500057220462
127,7,2012,NA,10.202857153756286,9.99142851148333,4.757142884390694,10.714285578046514,101.74285561697815
127,8,2012,NA,9.792857033865792,9.96000003814697,5.6014285768781384,10.747142927987243,101.05714307512557
127,9,2012,NA,9.622857093811035,9.970000130789622,5.871428625924246,10.865714481898713,101.75714329310829
127,10,2012,NA,9.27875018119812,9.952499866485596,6.572499990463258,10.724999904632561,99.61249923706049
127,11,2012,NA,9.118571145193917,9.907142639160156,7.235714299338203,10.655714307512557,98.628570556640625
127,12,2012,NA,8.850000245230541,9.858571461268834,8.578571455819265,10.494285855974471,96.48571559361048
127,13,2012,NA,8.777142933436803,9.778571673801967,8.121428489685059,10.298571586608901,94.51428549630302
127,14,2012,NA,8.65285723549979,9.710000038146973,7.448571341378347,10.077142715454105,92.2000002179827
127,15,2012,NA,8.561250090599058,9.68999993801117,7.157500028610229,9.84375011920929,89.89999961853027
127,16,2012,NA,8.525714465550013,9.948571477617538,7.3871427944728305,9.824285643441335,89.64285714285714
127,17,2012,NA,8.427143096923828,9.985713958740234,5.838571480342323,9.525714329310826,86.67142922537667
127,18,2012,NA,8.405714035034178,9.988571166992184,5.804285730634415,9.36571420942034,85.18571472167969
128,1,2012,NA,12.439621877269584,9.987226898930645,1.121974790797514,10.405630207863181,104.04747913264428
128,2,2012,NA,11.512857300894629,10.008571624755843,2.1614285877772743,10.507143020629858,102.85714503697
128,3,2012,NA,11.336249709129326,9.981249809265144,1.6500000357627862,10.533750057220463,102.7374992370605
128,4,2012,NA,11.315714427403043,10.042857170104972,1.7099999870572786,10.578571455819286,103.09999956403458
128,5,2012,NA,11.098571504865387,10.04714298248293,2.8633333841959634,10.545714242117757,102.20000021798272
128,6,2012,NA,10.862856864929201,10.03285721370153,2.9271428585052472,10.494285583496085,101.19999912806914
128,7,2012,NA,10.237142971583772,10.012857300894586,3.318571431296213,10.58142852783203,100.57142857142854
128,8,2012,NA,9.844999790191652,10.003750085830674,4.552500009536746,10.671249747276313,100.48750019073485
128,9,2012,NA,9.68142877306257,10.018571581159314,4.674285684313092,10.849999836512971,101.77142878941129
128,10,2012,NA,9.314285687037875,10.015714372907372,5.821428571428573,10.801428658621658,100.471429007394
128,11,2012,NA,9.108571597508021,9.955714089529856,6.532857077462332,10.568571499415814,97.78571428571428
128,12,2012,NA,8.977142878941127,9.891428674970355,6.872857093811036,10.375714302062987,95.68571472167969
128,13,2012,NA,8.729999899864193,9.843750000000002,6.9699999690055865,10.013750076293968,91.81249809265137
128,14,2012,NA,8.705714225769043,9.77142878941127,6.990000043596538,9.944285665239601,91.128570556640625
128,15,2012,NA,8.624285697937012,10.057142938886372,6.532857213701519,9.77857140132359,89.42857142857143
128,16,2012,NA,8.568571499415807,10.090000016348714,5.641428470611571,9.641428674970353,88.05714307512555
128,17,2012,NA,8.538571357727053,10.105714389256043,5.577142919812886,9.561428887503487,87.25714111328125
128,18,2012,NA,8.482856750488281,10.0900001525879,5.107142857142857,9.347143036978586,85.18571254185268
129,1,2012,NA,12.790371922422041,10.044917272142147,1.5976859469059084,10.350454590537318,104.31859462517349
129,2,2012,NA,12.06799983978272,10.094000053405761,1.3060000061988835,10.44200000762938,103.51999969482421
129,3,2012,NA,11.94399986267088,10.10600013732908,1.6319999933242801,10.49200000762938,103.7200027465822
129,4,2012,NA,11.738571439470558,10.134285926818857,1.6800000156675043,10.565714427403057,103.971429007394
129,5,2012,NA,11.290000098092229,10.12714276994977,2.25285714013236,10.552857398986829,102.77142878941129
129,6,2012,NA,11.017499923706062,10.059999942779525,3.008749932050705,10.541249752044674,102.01249980926512
129,7,2012,NA,10.728571346827914,10.084285599844799,3.5414286000388,10.524285725184843,101.18571472167972
129,8,2012,NA,10.308571270533957,10.067143031529028,4.280000005449568,10.5828572681972,100.75714220319472
129,9,2012,NA,9.747142927987234,10.069999831063399,5.175714288439072,10.781428473336357,101.28571319580071
129,10,2012,NA,9.40999972820282,10.0425000190735,5.882499992847441,10.558750033378601,98.41249847412111
129,11,2012,NA,9.122857093811035,9.985714231218614,6.942857197352819,10.508571216038272,97.24285670689174
129,12,2012,NA,9.018571717398506,9.9242856161935,7.131428582327706,10.294285774230943,95.04285648890904
129,13,2012,NA,8.86571434565953,9.859999929155622,7.322857107434954,10.088571548461928,92.77142769949778
129,14,2012,NA,8.757142748151505,9.790000098092216,6.58142866407122,9.8814287185669,90.67142922537667
129,15,2012,NA,8.648749828338623,10.046249985694882,5.625,9.646250128746034,88.26249980926514
129,16,2012,NA,8.647142682756693,10.085714340209957,5.44000005722046,9.64285727909633,88.22857012067523
129,17,2012,NA,8.592857360839844,10.107142993382029,5.09857143674578,9.501428604125977,86.8000008719308
129,18,2012,NA,8.55000019073486,10.1099996566772,4.80428566251482,9.317142759050643,85.05714416503906
130,1,2012,NA,13.119369703180649,10.114621775490903,0.9855041999776822,10.30777319339144,104.65588253886762
130,2,2012,NA,12.447142873491558,10.148571150643514,0.9371428659984049,10.357142993382029,103.58571406773157
130,3,2012,NA,12.263750076293926,10.115000009536708,0.9800000116229064,10.375000000000025,103.3374977111815
130,4,2012,NA,11.922857284545914,10.178571564810614,1.218571424484253,10.418571335928785,102.957143511091
130,5,2012,NA,11.489999771118157,10.1899995803833,1.388571415628707,10.532857077462314,103.071427481515
130,6,2012,NA,11.174285752432672,10.202857017517086,2.007142833300997,10.65571417127337,103.5
130,7,2012,NA,10.944285665239615,10.215714454650886,2.3757143020629887,10.717142513820086,103.528570992606
130,8,2012,NA,10.333749890327455,10.193750023841849,3.2624999880790715,10.718749999999988,102.1000013351441
130,9,2012,NA,9.897142682756696,10.168571335928771,3.8914286068507615,10.725714411054328,101.11428615025115
130,10,2012,NA,9.625714302062988,10.147142818995887,5.015714236668178,10.761428424290228,100.79999869210371
130,11,2012,NA,9.33000019618443,10.0957142966134,5.854285785130092,10.585714203970772,98.44285692487445
130,12,2012,NA,9.152857099260602,10.027143069675986,6.585714272090368,10.445714269365586,96.75714220319476
130,13,2012,NA,8.982500314712524,9.979999780654902,6.9724999666214,10.133749842643732,93.47500038146973
130,14,2012,NA,8.915714127676829,9.888571330479213,6.471428530556814,10.024285725184846,92.2999997820173
130,15,2012,NA,8.78285734994071,10.144285746983144,6.0557142666407975,9.747142791748047,89.48571450369698
130,16,2012,NA,8.662857055664064,10.1499996185303,5.0985714367457815,9.458571434020996,86.58571515764508
130,17,2012,NA,8.641428674970351,10.152856826782243,5.071428639548164,9.358571597508021,85.61428615025112
130,18,2012,NA,8.634285926818848,10.15857124328613,4.959999970027377,9.318571363176618,85.24285670689174
131,0,2012,NA,13.7399997711182,10.1999998092651,0.860000014305115,10.2600002288818,105.699996948242
131,1,2012,NA,13.583248943216187,10.15367075360776,0.7967510550333982,10.2496624475793,105.14767964680992
131,2,2012,NA,12.641428538731171,10.17285714830667,1.0428571360451833,10.287142753601072,103.34285845075343
131,3,2012,NA,12.521428789411287,10.191428184509272,0.8728571449007309,10.315714291163857,103.35714285714286
131,4,2012,NA,12.438571384974885,10.210000038147,1.0371428387505661,10.312857219151086,103.128569466727
131,5,2012,NA,11.702857153756286,10.244285583496113,1.269999997956413,10.604285648890901,104.25714220319472
131,6,2012,NA,11.293749928474424,10.20875036716463,1.677500009536745,10.756250143051163,104.76249980926512
131,7,2012,NA,11.105714389256057,10.279999869210386,2.1842857258660473,10.804286003112814,104.81428745814743
131,8,2012,NA,10.685714312962114,10.27571446555003,2.6999999795641214,10.832856859479628,104.04285539899543
131,9,2012,NA,10.168571335928785,10.2571428843907,3.1628571237836556,10.825714383806515,102.71428571428571
131,10,2012,NA,9.682857240949357,10.212856973920543,4.680000032697407,10.734285627092628,100.67143031529028
131,11,2012,NA,9.43500006198883,10.169999837875363,5.794999957084655,10.619999885559087,99.0499992370605
131,12,2012,NA,9.19285706111363,10.1042857851301,6.9885714394705625,10.42857129233223,96.68571472167969
131,13,2012,NA,9.02571419307164,10.02857140132358,8.138571398598806,10.2214285986764,94.3999993460519
131,14,2012,NA,8.841428756713867,9.94285706111363,7.712857110159739,9.851428713117324,90.52857208251953
131,15,2012,NA,8.760000109672546,10.168750047683712,6.175000011920929,9.551249980926512,87.62500095367432
131,16,2012,NA,8.752857208251955,10.194285529000414,6.030000005449567,9.554285866873602,87.65714154924666
131,17,2012,NA,8.668571472167972,10.201428413391085,5.029999937329975,9.212857110159735,84.32857295445032
131,18,2012,NA,8.669999940054758,10.191428184509272,5.101428508758546,9.151428358895439,83.75714438302175
132,1,2012,NA,13.95100829981956,10.166428505873474,1.6952941129688457,10.125000000000002,104.71470571566027
132,2,2012,NA,13.405714171273372,10.217143058776857,0.9271428670201983,10.1400000708444,103.599998474121
132,3,2012,NA,13.044999957084638,10.182499647140494,1.0737499892711644,10.274999976158137,104.1375007629395
132,4,2012,NA,12.441428456987643,10.251428604125971,1.2828571626118257,10.407142911638529,104.071427481515
132,5,2012,NA,12.302857126508442,10.277142797197628,1.32857142175947,10.477142742701929,104.44285692487443
132,6,2012,NA,11.81285694667273,10.328571319580085,1.62571426800319,10.731428691319042,105.7999997820173
132,7,2012,NA,11.347142900739385,10.328571319580085,2.0599999768393373,10.701428413391115,104.37142835344586
132,8,2012,NA,10.61500000953674,10.301249861717224,2.9425000250339512,10.746250033378589,103.03750038146977
132,9,2012,NA,10.221428598676415,10.237142835344585,3.4071428775787327,10.497142791748029,99.71428571428571
132,10,2012,NA,9.747142927987237,10.201428413391113,4.6599999836512955,10.675714356558672,100.31428636823385
132,11,2012,NA,9.621428489685059,10.174285616193487,5.1528570992606015,10.622857230050228,99.49999891008646
132,12,2012,NA,9.36571434565953,10.1185712814331,6.177142824445451,10.46000003814697,97.37142617361887
132,13,2012,NA,9.108750104904173,10.078750014305113,7.606250047683716,10.127499938011164,93.71249961853027
132,14,2012,NA,8.9371429170881,10.2700001852853,8.23142841884068,9.86857155391148,90.8999993460519
132,15,2012,NA,8.862857137407573,10.244285583496113,6.47571441105434,9.557142802647183,87.88571493966239
132,16,2012,NA,8.785714149475096,10.247142791748058,6.051428522382463,9.41714286804199,86.45714242117745
132,17,2012,NA,8.768571853637694,10.24142837524417,5.544285706111364,9.328571455819265,85.5999984741211
132,18,2012,NA,8.738571166992184,10.24142837524417,5.3599999972752155,9.211428506033762,84.47143009730748
133,1,2012,NA,14.532352940375063,10.22672272529921,0.9194117631731915,10.06983196434855,105.48403398529824
133,2,2012,NA,13.368571281433114,10.251428604125971,1.0685714142663127,10.179999896458215,103.92857142857143
133,3,2012,NA,13.331428527832042,10.268571853637715,1.0085714118821274,10.188571248735686,103.95714242117742
133,4,2012,NA,12.929999896458215,10.298571586608915,1.1842857088361458,10.3542856488909,104.68571472167972
133,5,2012,NA,12.577142715454086,10.319999967302614,1.2728571380887714,10.391428811209558,104.21428571428572
133,6,2012,NA,11.946249961853026,10.282500028610247,1.7562499940395337,10.577499985694875,104.57499980926512
133,7,2012,NA,11.467142786298485,10.334285736084015,2.1657142639160143,10.608571325029672,103.75714438302185
133,8,2012,NA,10.930000032697414,10.342857360839842,2.580000025885444,10.744285719735272,103.75714111328115
133,9,2012,NA,10.357142857142872,10.338571548461914,3.2571428843906944,10.838571548461928,103.28571537562786
133,10,2012,NA,9.919999940054758,10.307142938886372,4.155714341572353,10.76000009264263,101.47143009730758
133,11,2012,NA,9.696249961853027,10.258749961853026,5.105000019073485,10.555000185966513,99.0374994277954
133,12,2012,NA,9.260000092642649,10.177142824445458,6.8542857851300925,10.165714400155215,94.38571493966238
133,13,2012,NA,9.124285697937012,10.084285736083986,7.90428590774536,9.958571434020993,92.18571363176618
133,14,2012,NA,9.065714291163854,10.324285779680528,8.758571352277485,9.915714263916017,91.61428506033761
133,15,2012,NA,9.037142753601074,10.365714345659514,9.524999936421713,9.949999945504326,91.88571493966239
133,16,2012,NA,8.948750257492067,10.363750100135787,7.625,9.641250014305115,88.8499984741211
133,17,2012,NA,8.851428849356518,10.357142993382014,5.935714312962123,9.428571564810616,86.68571472167969
133,18,2012,NA,8.75,10.3057143347604,5.089999948229107,8.925714492797852,81.85714394705636
134,0,2012,NA,14.4200000762939,10.3100004196167,0.899999976158142,10.1199998855591,105.800003051758
134,1,2012,NA,14.491856550868553,10.300421895860131,0.9734177202112061,10.091097071200986,105.61645517469958
134,2,2012,NA,14.011428696768615,10.308571815490728,0.911428562232426,10.135714394705643,104.985714503697
134,3,2012,NA,13.764999985694887,10.276249766349784,0.8949999958276753,10.17374980449675,104.77499866485587
134,4,2012,NA,13.754285676138728,10.324285507202157,1.0614285639354142,10.1042857851301,104.07142857142857
134,5,2012,NA,12.725714274815157,10.327142715454128,1.398571406091963,10.275714193071643,103.41428484235486
134,6,2012,NA,12.254285812377914,10.364285741533557,1.5485713992800028,10.567142759050643,105.24285670689171
134,7,2012,NA,11.669999940054756,10.378571374075772,1.8957143000194,10.620000021798257,104.32857077462329
134,8,2012,NA,11.006249904632568,10.342499971389762,2.8614286014011916,10.571250081062326,102.29999923706052
134,9,2012,NA,10.4242857524327,10.325714247567328,3.2385714394705643,10.711428506033757,102.25714111328114
134,10,2012,NA,10.161428587777285,10.348571641104543,3.637142896652223,10.904285567147387,103.44285692487443
134,11,2012,NA,9.752857072012766,10.332857131957999,4.6828572409493585,10.774285588945657,101.2285723005023
134,12,2012,NA,9.484285354614258,10.2428569793701,6.091428552355083,10.435714176722914,97.42857142857143
134,13,2012,NA,9.306249976158144,10.20125007629395,7.451250016689301,10.166249871253964,94.48750019073486
134,14,2012,NA,9.111428533281599,10.404285703386572,8.051428522382462,9.86000006539481,91.22857121058873
134,15,2012,NA,8.979999678475515,10.380000114440914,7.56714289528983,9.567142895289829,88.24285779680524
134,16,2012,NA,8.931428364345008,10.371428489685071,7.038571493966239,9.415714127676829,86.74285670689174
134,17,2012,NA,8.91428565979004,10.367142677307129,6.1885714530944815,9.318571363176616,85.81428636823382
134,18,2012,NA,8.894285746983115,10.344285964965813,5.802857194628034,9.225714274815152,84.91428593226841
135,1,2012,NA,15.131764716460923,10.338949459941436,0.8992016823852763,10.018781549790328,106.32605063815078
135,2,2012,NA,14.345714160374243,10.332857131958043,0.9657142843518943,10.051428794860858,104.84285845075343
135,3,2012,NA,14.16714286804197,10.354285785130058,0.865714294569833,10.068571363176629,104.599998474121
135,4,2012,NA,13.53999996185303,10.380000114440914,1.1414285557610642,10.222857202802386,104.77142878941129
135,5,2012,NA,13.185714176722914,10.398571150643514,1.2371428694043842,10.304285730634415,104.7714276994977
135,6,2012,NA,12.506250023841863,10.382499814033501,1.3357142891202658,10.577499985694887,105.93750095367437
135,7,2012,NA,12.102857044764944,10.477142606462742,1.5557142836706956,10.751428467886786,106.68571363176613
135,8,2012,NA,11.321428707667756,10.468571254185242,2.319999980926512,10.731428418840672,104.57142857142857
135,9,2012,NA,10.825714247567314,10.432857104710143,2.9766666889190665,10.7228570665632,103.31428527832028
135,10,2012,NA,10.274285725184843,10.395714351109115,3.752857106072563,10.685714176722929,101.65714263916014
135,11,2012,NA,9.850000023841858,10.370000004768363,4.312500119209291,10.753750085830708,101.27499866485586
135,12,2012,NA,9.588571548461912,10.345714296613428,5.511428696768623,10.677142824445458,99.92857142857139
135,13,2012,NA,9.328571455819267,10.28000000544957,7.765714304787773,10.318571499415786,95.98571450369698
135,14,2012,NA,9.221428326198035,10.481428282601499,8.507142611912318,10.048571586608906,93.21428571428572
135,15,2012,NA,9.071250081062317,10.44749987125395,7.981249928474426,9.613749980926514,88.85000133514404
135,16,2012,NA,9.00857162475586,10.4399995803833,6.907142911638535,9.48428576333182,87.51428440638952
135,17,2012,NA,8.991428375244137,10.4214286804199,6.757142884390696,9.3742858341762,86.5
135,18,2012,NA,8.93000030517578,10.391428811209572,5.468571458544049,9.142857142857146,84.21428680419922
